#Sequence name  length  apparent source
scaffold27338	4314	Enterobacter cloacae EcWSU1-not_cleaned
scaffold27347	5524	Enterobacter cloacae EcWSU1-not_cleaned
scaffold27354	5546	Enterobacter cloacae EcWSU1-not_cleaned
scaffold2736	2208	Enterobacter cloacae EcWSU1-not_cleaned
scaffold27361	629	vector/etc-not_cleaned
scaffold27371	3336	Enterobacter cloacae EcWSU1-not_cleaned
scaffold27439	9757	Enterobacter cloacae EcWSU1-not_cleaned
scaffold27442	653	vector/etc-not_cleaned
scaffold27480	858	Enterobacter cloacae EcWSU1-not_cleaned
scaffold2750	1287	Enterobacter cloacae EcWSU1-not_cleaned
scaffold27572	8744	Enterobacter cloacae EcWSU1-not_cleaned
scaffold27613	2944	Enterobacter cloacae EcWSU1-not_cleaned
scaffold27719	875	Enterobacter cloacae EcWSU1-not_cleaned
scaffold27736	1261	Enterobacter cloacae EcWSU1-not_cleaned
scaffold27761	4385	Enterobacter cloacae EcWSU1-not_cleaned
scaffold27766	1457	Enterobacter cloacae EcWSU1-not_cleaned
scaffold27775	4664	Enterobacter cloacae EcWSU1-not_cleaned
scaffold27946	3372	Enterobacter cloacae EcWSU1-not_cleaned
scaffold27955	4286	Enterobacter cloacae EcWSU1-not_cleaned
scaffold28052	1273	Enterobacter cloacae EcWSU1-not_cleaned
scaffold28095	1836	Enterobacter cloacae EcWSU1-not_cleaned
scaffold2811	4533	Enterobacter cloacae EcWSU1-not_cleaned
scaffold28126	686	vector/etc-not_cleaned
scaffold28371	417	Enterobacter cloacae EcWSU1-not_cleaned
scaffold28389	1739	Enterobacter cloacae EcWSU1-not_cleaned
scaffold28397	2266	Enterobacter cloacae EcWSU1-not_cleaned
scaffold2842	5987	Enterobacter cloacae EcWSU1-not_cleaned
scaffold28482	298	Enterobacter cloacae EcWSU1-not_cleaned
scaffold2852	6673	Enterobacter cloacae EcWSU1-not_cleaned
scaffold28537	1012	Enterobacter cloacae EcWSU1-not_cleaned
scaffold28543	10956	Enterobacter cloacae EcWSU1-not_cleaned
scaffold28574	4298	Enterobacter cloacae EcWSU1-not_cleaned
scaffold28592	1915	Enterobacter cloacae EcWSU1-not_cleaned
scaffold28599	4044	Enterobacter cloacae EcWSU1-not_cleaned
scaffold28653	4744	Enterobacter cloacae EcWSU1-not_cleaned
scaffold2866	12296	Enterobacter cloacae EcWSU1-not_cleaned
scaffold28685	828	Enterobacter cloacae EcWSU1-not_cleaned
scaffold28742	5704	Enterobacter cloacae EcWSU1-not_cleaned
scaffold28745	3437	Enterobacter cloacae EcWSU1-not_cleaned
scaffold28746	1102	Enterobacter cloacae EcWSU1-not_cleaned
scaffold28757	1673	Enterobacter cloacae EcWSU1-not_cleaned
scaffold28787	4077	Enterobacter cloacae EcWSU1-not_cleaned
scaffold28792	4169	Enterobacter cloacae EcWSU1-not_cleaned
scaffold28830	6139	Enterobacter cloacae EcWSU1-not_cleaned
scaffold28831	5308	Enterobacter cloacae EcWSU1-not_cleaned
scaffold28999	2666	Enterobacter cloacae EcWSU1-not_cleaned
scaffold3028	6140	Enterobacter cloacae EcWSU1-not_cleaned
scaffold3155	3032	Enterobacter cloacae EcWSU1-not_cleaned
scaffold3193	1645	Enterobacter cloacae EcWSU1-not_cleaned
scaffold3267	648	vector/etc-not_cleaned
scaffold3327	278	Enterobacter cloacae EcWSU1-not_cleaned
scaffold3333	4213	Enterobacter cloacae EcWSU1-not_cleaned
scaffold3334	583	vector/etc-not_cleaned
scaffold3355	696	vector/etc-not_cleaned
scaffold3509	5974	Enterobacter cloacae EcWSU1-not_cleaned
scaffold3512	288	Enterobacter cloacae EcWSU1-not_cleaned
scaffold3567	597	vector/etc-not_cleaned
scaffold3571	582	vector/etc-not_cleaned
scaffold3573	3770	Enterobacter cloacae EcWSU1-not_cleaned
scaffold3586	4294	Enterobacter cloacae EcWSU1-not_cleaned
scaffold3588	1523	Enterobacter cloacae EcWSU1-not_cleaned
scaffold3634	6121	Enterobacter cloacae EcWSU1-not_cleaned
scaffold3649	669	Enterobacter cloacae EcWSU1-not_cleaned
scaffold3650	2472	Enterobacter cloacae EcWSU1-not_cleaned
scaffold3715	7770	Enterobacter cloacae EcWSU1-not_cleaned
scaffold3722	977	Enterobacter cloacae EcWSU1-not_cleaned
scaffold3747	7069	Enterobacter cloacae EcWSU1-not_cleaned
scaffold3769	1520	Enterobacter cloacae EcWSU1-not_cleaned
scaffold3798	2411	Enterobacter cloacae EcWSU1-not_cleaned
scaffold3820	2849	Enterobacter cloacae EcWSU1-not_cleaned
scaffold3830	7043	Enterobacter cloacae EcWSU1-not_cleaned
scaffold3874	4550	Enterobacter cloacae EcWSU1-not_cleaned
scaffold3893	11010	Enterobacter cloacae EcWSU1-not_cleaned
scaffold3895	2273	Enterobacter cloacae EcWSU1-not_cleaned
scaffold3912	1276	Enterobacter cloacae EcWSU1-not_cleaned
scaffold3973	525	vector/etc-not_cleaned
scaffold4026	5727	Enterobacter cloacae EcWSU1-not_cleaned
scaffold4055	567	vector/etc-not_cleaned
scaffold4136	263	Enterobacter cloacae EcWSU1-not_cleaned
scaffold4164	307	Enterobacter cloacae EcWSU1-not_cleaned
scaffold4308	1390	Enterobacter cloacae EcWSU1-not_cleaned
scaffold4326	14083	Enterobacter cloacae EcWSU1-not_cleaned
scaffold4662	6277	Enterobacter cloacae EcWSU1-not_cleaned
scaffold4784	3232	Clostridium beijerinckii NCIMB 8052-not_cleaned
scaffold4785	897	Clostridium beijerinckii NCIMB 8052-not_cleaned
scaffold4900	1939	Enterobacter cloacae EcWSU1-not_cleaned
scaffold4917	656	vector/etc-not_cleaned
scaffold4952	1534	Enterobacter cloacae EcWSU1-not_cleaned
scaffold5077	1322	Enterobacter cloacae EcWSU1-not_cleaned
scaffold5172	14051	Enterobacter cloacae EcWSU1-not_cleaned
scaffold5217	620	vector/etc-not_cleaned
scaffold5218	949	Enterobacter cloacae EcWSU1-not_cleaned
scaffold5226	2928	Enterobacter cloacae EcWSU1-not_cleaned
scaffold5247	3907	Enterobacter cloacae EcWSU1-not_cleaned
scaffold5260	1742	Enterobacter cloacae EcWSU1-not_cleaned
scaffold5274	1082	Clostridium beijerinckii NCIMB 8052-not_cleaned
scaffold5288	561	vector/etc-not_cleaned
scaffold5295	925	Enterobacter cloacae EcWSU1-not_cleaned
scaffold5310	2704	Enterobacter cloacae EcWSU1-not_cleaned
scaffold5313	8101	Enterobacter cloacae EcWSU1-not_cleaned
scaffold5335	4618	Enterobacter cloacae EcWSU1-not_cleaned
scaffold5354	645	vector/etc-not_cleaned
scaffold5373	2648	Enterobacter cloacae EcWSU1-not_cleaned
scaffold5423	4027	Enterobacter cloacae EcWSU1-not_cleaned
scaffold5458	605	vector/etc-not_cleaned
scaffold5477	1247	Enterobacter cloacae EcWSU1-not_cleaned
scaffold5529	4044	Enterobacter cloacae EcWSU1-not_cleaned
scaffold5583	715	vector/etc-not_cleaned
scaffold5628	712	vector/etc-not_cleaned
scaffold5631	8912	Enterobacter cloacae EcWSU1-not_cleaned
scaffold5688	608	vector/etc-not_cleaned
scaffold572	4184	Enterobacter cloacae EcWSU1-not_cleaned
scaffold5895	623	vector/etc-not_cleaned
scaffold6100	7032	Enterobacter cloacae EcWSU1-not_cleaned
scaffold6148	14587	Enterobacter cloacae EcWSU1-not_cleaned
scaffold6166	632	vector/etc-not_cleaned
scaffold6176	8310	Enterobacter cloacae EcWSU1-not_cleaned
scaffold6184	704	vector/etc-not_cleaned
scaffold6247	2232	Enterobacter cloacae EcWSU1-not_cleaned
scaffold6352	7361	Enterobacter cloacae EcWSU1-not_cleaned
scaffold6443	1121	Enterobacter cloacae EcWSU1-not_cleaned
scaffold6502	5177	Enterobacter cloacae EcWSU1-not_cleaned
scaffold6539	3967	Enterobacter cloacae EcWSU1-not_cleaned
scaffold6617	688	vector/etc-not_cleaned
scaffold6631	972	Enterobacter cloacae EcWSU1-not_cleaned
scaffold6642	2280	Enterobacter cloacae EcWSU1-not_cleaned
scaffold6710	14846	Enterobacter cloacae EcWSU1-not_cleaned
scaffold6836	2656	Enterobacter cloacae EcWSU1-not_cleaned
scaffold6865	4472	Enterobacter cloacae EcWSU1-not_cleaned
scaffold6874	7284	Enterobacter cloacae EcWSU1-not_cleaned
scaffold7011	1618	Enterobacter cloacae EcWSU1-not_cleaned
scaffold7019	3109	Enterobacter cloacae EcWSU1-not_cleaned
scaffold7021	5310	Enterobacter cloacae EcWSU1-not_cleaned
scaffold7022	3534	Enterobacter cloacae EcWSU1-not_cleaned
scaffold7070	549	vector/etc-not_cleaned
scaffold7135	667	vector/etc-not_cleaned
scaffold7181	644	vector/etc-not_cleaned
scaffold7230	2597	Enterobacter cloacae EcWSU1-not_cleaned
scaffold7335	557	vector/etc-not_cleaned
scaffold7355	562	vector/etc-not_cleaned
scaffold7496	4823	Enterobacter cloacae EcWSU1-not_cleaned
scaffold7699	1576	Enterobacter cloacae EcWSU1-not_cleaned
scaffold7711	953	Enterobacter cloacae EcWSU1-not_cleaned
scaffold7960	1012	Enterobacter cloacae EcWSU1-not_cleaned
scaffold8150	1705	Enterobacter cloacae EcWSU1-not_cleaned
scaffold8152	572	vector/etc-not_cleaned
scaffold8207	8588	Enterobacter cloacae EcWSU1-not_cleaned
scaffold8271	588	vector/etc-not_cleaned
scaffold8283	264	Enterobacter cloacae EcWSU1-not_cleaned
scaffold829	630	vector/etc-not_cleaned
scaffold8306	1951	Enterobacter cloacae EcWSU1-not_cleaned
scaffold8334	636	vector/etc-not_cleaned
scaffold8341	12375	Enterobacter cloacae EcWSU1-not_cleaned
scaffold8360	8281	Enterobacter cloacae EcWSU1-not_cleaned
scaffold8377	5670	Enterobacter cloacae EcWSU1-not_cleaned
scaffold8497	613	vector/etc-not_cleaned
scaffold8502	2501	Enterobacter cloacae EcWSU1-not_cleaned
scaffold8504	6212	Enterobacter cloacae EcWSU1-not_cleaned
scaffold8542	3850	Enterobacter cloacae EcWSU1-not_cleaned
scaffold8548	257	Enterobacter cloacae EcWSU1-not_cleaned
scaffold8577	1598	Enterobacter cloacae EcWSU1-not_cleaned
scaffold8637	2292	Enterobacter cloacae EcWSU1-not_cleaned
scaffold8674	1474	Enterobacter cloacae EcWSU1-not_cleaned
scaffold871	2686	Enterobacter cloacae EcWSU1-not_cleaned
scaffold8744	2842	Enterobacter cloacae EcWSU1-not_cleaned
scaffold8768	4077	Enterobacter cloacae EcWSU1-not_cleaned
scaffold8894	8564	Enterobacter cloacae EcWSU1-not_cleaned
scaffold8915	550	vector/etc-not_cleaned
scaffold8941	541	vector/etc-not_cleaned
scaffold8944	804	Enterobacter cloacae EcWSU1-not_cleaned
scaffold8958	630	vector/etc-not_cleaned
scaffold8993	7144	Enterobacter cloacae EcWSU1-not_cleaned
scaffold9044	692	vector/etc-not_cleaned
scaffold9080	1561	Enterobacter cloacae EcWSU1-not_cleaned
scaffold9094	630	vector/etc-not_cleaned
scaffold9095	566	vector/etc-not_cleaned
scaffold911	1774	Enterobacter cloacae EcWSU1-not_cleaned
scaffold9113	622	vector/etc-not_cleaned
scaffold9117	1662	Enterobacter cloacae EcWSU1-not_cleaned
scaffold912	12513	Enterobacter cloacae EcWSU1-not_cleaned
scaffold9121	1113	Enterobacter cloacae EcWSU1-not_cleaned
scaffold9123	3089	Enterobacter cloacae EcWSU1-not_cleaned
scaffold9124	528	vector/etc-not_cleaned
scaffold9155	1156	Enterobacter cloacae EcWSU1-not_cleaned
scaffold9203	752	vector/etc-not_cleaned
scaffold9220	5892	Enterobacter cloacae EcWSU1-not_cleaned
scaffold9237	1541	Enterobacter cloacae EcWSU1-not_cleaned
scaffold9278	796	Enterobacter cloacae EcWSU1-not_cleaned
scaffold9280	6101	Enterobacter cloacae EcWSU1-not_cleaned
scaffold9290	559	vector/etc-not_cleaned
scaffold9294	632	Enterobacter cloacae EcWSU1-not_cleaned
scaffold9299	4502	Enterobacter cloacae EcWSU1-not_cleaned
scaffold9303	1357	Enterobacter cloacae EcWSU1-not_cleaned
scaffold9313	7697	Enterobacter cloacae EcWSU1-not_cleaned
scaffold9317	5631	Enterobacter cloacae EcWSU1-not_cleaned
scaffold9322	561	vector/etc-not_cleaned
scaffold9325	5055	Enterobacter cloacae EcWSU1-not_cleaned
scaffold9361	8465	Enterobacter cloacae EcWSU1-not_cleaned
scaffold9461	621	vector/etc-not_cleaned
scaffold9518	2520	Enterobacter cloacae EcWSU1-not_cleaned
scaffold9527	7683	Enterobacter cloacae EcWSU1-not_cleaned
scaffold9546	2557	Enterobacter cloacae EcWSU1-not_cleaned
scaffold9590	1513	Enterobacter cloacae EcWSU1-not_cleaned
scaffold9672	5341	Enterobacter cloacae EcWSU1-not_cleaned
scaffold9682	2928	Enterobacter cloacae EcWSU1-not_cleaned
scaffold9704	4935	Enterobacter cloacae EcWSU1-not_cleaned
scaffold9746	606	vector/etc-not_cleaned
scaffold9757	3216	Enterobacter cloacae EcWSU1-not_cleaned
scaffold9758	1363	Enterobacter cloacae EcWSU1-not_cleaned
scaffold9773	2906	Enterobacter cloacae EcWSU1-not_cleaned
scaffold978	1195	Enterobacter cloacae EcWSU1-not_cleaned
scaffold9793	1552	Enterobacter cloacae EcWSU1-not_cleaned
scaffold9798	601	vector/etc-not_cleaned
scaffold9845	1519	Enterobacter cloacae EcWSU1-not_cleaned
scaffold9847	2250	Enterobacter cloacae EcWSU1-not_cleaned
scaffold9849	646	vector/etc-not_cleaned
scaffold9856	549	vector/etc-not_cleaned
scaffold9857	6530	Enterobacter cloacae EcWSU1-not_cleaned
scaffold9860	566	vector/etc-not_cleaned
scaffold9881	3608	Enterobacter cloacae EcWSU1-not_cleaned
scaffold9890	3806	Enterobacter cloacae EcWSU1-not_cleaned
scaffold9896	901	Enterobacter cloacae EcWSU1-not_cleaned
scaffold9897	303	Enterobacter cloacae EcWSU1-not_cleaned
scaffold9910	720	vector/etc-not_cleaned
scaffold9922	1034	Enterobacter cloacae EcWSU1-not_cleaned
scaffold9943	2928	Enterobacter cloacae EcWSU1-not_cleaned
scaffold9947	10490	Enterobacter cloacae EcWSU1-not_cleaned
scaffold9949	627	Enterobacter cloacae EcWSU1-not_cleaned
scaffold9950	2743	Enterobacter cloacae EcWSU1-not_cleaned
scaffold9958	4138	Enterobacter cloacae EcWSU1-not_cleaned
scaffold9966	688	vector/etc-not_cleaned
scaffold9984	4746	Enterobacter cloacae EcWSU1-not_cleaned
scaffold9985	4500	Enterobacter cloacae EcWSU1-not_cleaned
